home_team_rank,away_team_rank,home_team_form,away_team_form,home_goal_diff,away_goal_diff,tournament_importance,is_neutral,h2h_points_diff,goal_diff,result
80.0,55.0,9,12,0.0,0.6,4,0,3,-1,2
38.0,35.0,3,11,-0.8,1.2,1,0,0,1,1
64.0,43.0,9,11,1.0,1.0,1,0,5,1,1
40.0,26.0,5,10,0.2,0.6,4,0,11,0,0
18.0,6.0,9,11,0.4,0.8,4,0,6,2,1
120.0,49.0,8,9,0.8,2.6,4,0,1,-2,2
74.0,57.0,7,9,0.0,1.0,4,0,5,-1,2
12.0,42.0,6,5,0.0,-0.2,4,0,7,4,1
46.0,1.0,7,13,-0.6,2.4,4,0,15,0,0
85.0,50.0,6,11,-0.6,0.8,1,0,0,3,1
97.0,134.0,4,1,-0.4,-2.0,1,0,3,0,0
100.0,65.0,8,8,1.0,0.0,1,0,-3,1,1
122.0,89.0,6,12,0.2,0.4,2,0,0,3,1
186.0,162.0,6,5,0.0,1.0,1,0,-3,-3,2
144.0,118.0,8,8,-0.2,2.2,1,0,-1,0,0
69.0,114.0,4,6,-1.2,0.4,2,0,9,4,1
26.0,10.0,4,12,-0.8,1.6,4,0,3,0,0
4.0,75.0,10,0,1.8,-2.2,4,0,3,5,1
173.0,142.0,6,5,-1.2,-0.6,1,0,3,-2,2
78.0,114.0,10,5,1.4,-0.4,4,0,13,-1,2
19.0,6.0,5,10,0.0,2.2,4,0,15,3,1
27.0,84.0,8,2,-0.2,-1.2,4,0,-3,1,1
31.0,137.0,7,4,0.2,-1.2,4,0,3,1,1
13.0,11.0,7,9,0.2,2.0,4,0,9,0,0
56.0,128.0,9,3,2.0,-0.8,4,0,3,1,1
168.0,14.0,1,8,0.0,0.2,4,1,0,-6,2
182.0,40.0,0,4,-4.2,-0.8,4,0,3,-2,2
96.0,103.0,8,7,0.4,0.0,1,1,-4,-4,2
161.0,50.0,4,8,-1.0,0.0,4,0,0,-3,2
36.0,4.0,4,4,-1.0,-0.4,4,0,-3,-1,2
25.0,1.0,11,11,1.0,1.4,4,0,11,0,0
52.0,45.0,13,9,1.6,0.4,4,0,7,0,0
21.0,29.0,5,4,-0.4,-0.6,4,0,-5,0,0
66.0,135.0,4,5,-0.6,-0.2,4,0,5,2,1
9.0,60.0,6,5,0.6,-0.8,4,0,-5,3,1
2.0,23.0,9,10,0.8,1.2,4,0,5,4,1
130.0,205.0,5,0,-2.0,0.0,4,0,0,4,1
8.0,74.0,10,9,1.2,-1.0,4,0,0,3,1
43.0,65.0,8,7,0.6,-0.2,4,0,9,0,0
48.0,87.0,9,3,0.2,-1.0,4,0,3,2,1
20.0,16.0,6,9,-0.4,0.6,4,0,13,-1,2
95.0,111.0,11,4,0.8,-0.8,4,0,0,-2,2
145.0,41.0,0,5,-2.0,0.2,4,0,0,-1,2
24.0,57.0,8,8,0.4,-0.2,4,0,9,3,1
110.0,86.0,6,5,-0.8,-0.2,1,0,3,0,0
125.0,126.0,3,10,-1.2,1.2,1,0,8,-2,2
7.0,203.0,10,1,0.4,-1.2,4,0,3,6,1
155.0,158.0,3,10,-1.2,0.8,1,0,-3,0,0
112.0,32.0,7,5,1.2,0.4,4,0,7,-5,2
133.0,70.0,8,3,0.2,-1.4,4,0,-4,1,1
166.0,82.0,8,11,0.2,0.8,1,0,9,-1,2
67.0,62.0,10,11,0.4,1.2,4,0,11,0,0
12.0,176.0,8,2,0.2,-2.2,4,0,-3,2,1
108.0,58.0,6,8,-0.4,0.6,4,0,5,0,0
3.0,33.0,10,5,1.2,0.0,4,0,-9,3,1
15.0,88.0,8,13,-0.6,1.8,1,1,6,1,1
105.0,83.0,2,11,-0.8,0.6,4,0,3,5,1
30.0,201.0,4,0,-0.2,-4.2,4,0,0,4,1
17.0,46.0,7,10,0.2,1.8,4,0,7,1,1
44.0,117.0,9,5,0.4,-0.4,4,0,5,0,0
67.0,28.0,3,4,-0.4,-0.8,4,0,0,1,1
186.0,162.0,3,7,-1.0,1.6,1,0,-3,-1,2
175.0,118.0,6,7,-0.4,0.0,2,0,-1,1,1
40.0,11.0,7,7,0.0,1.4,4,0,-3,-2,2
35.0,59.0,13,10,4.2,0.6,4,0,8,0,0
173.0,193.0,6,3,-1.4,-1.8,1,0,3,4,1
54.0,53.0,5,8,-0.4,0.4,4,0,3,-1,2
84.0,14.0,2,8,-1.0,1.2,4,0,0,-1,2
27.0,21.0,10,6,0.0,-0.2,4,0,10,2,1
181.0,141.0,9,7,0.6,0.2,1,0,-3,0,0
98.0,182.0,0,0,-1.8,-4.0,4,0,0,1,1
161.0,31.0,3,10,-1.6,1.0,4,0,0,-2,2
38.0,18.0,5,13,-0.6,1.0,1,0,0,-1,2
50.0,26.0,8,5,0.4,-0.4,4,0,0,1,1
100.0,89.0,11,7,1.4,-0.6,1,0,-3,2,1
42.0,61.0,13,11,1.6,0.8,4,0,5,2,1
29.0,168.0,2,1,-1.0,-3.0,4,1,0,3,1
10.0,137.0,10,3,1.0,-1.4,4,0,-3,0,0
92.0,64.0,5,10,-0.2,0.6,4,0,9,-1,2
203.0,16.0,1,9,-2.0,0.6,4,0,0,-1,2
57.0,145.0,7,0,-0.8,-1.6,4,0,1,0,0
189.0,185.0,1,1,-2.2,-3.8,2,0,1,2,1
23.0,87.0,7,0,0.0,-1.6,4,0,-6,2,1
130.0,48.0,5,9,-1.6,0.4,4,0,2,-2,2
111.0,7.0,7,10,-0.2,1.4,4,0,3,-6,2
205.0,2.0,0,9,-4.0,1.4,4,1,0,-6,2
95.0,20.0,10,3,0.4,-1.0,4,0,3,-2,2
24.0,8.0,10,10,1.0,1.2,4,0,7,-1,2
41.0,74.0,5,6,-0.2,-2.0,4,0,3,3,1
1.0,36.0,9,4,0.8,-1.0,4,0,3,-1,2
45.0,56.0,10,9,0.6,1.2,4,0,3,0,0
75.0,19.0,0,7,-3.0,0.6,4,0,1,0,0
6.0,25.0,7,11,0.2,1.0,4,0,3,1,1
4.0,9.0,7,9,0.0,1.6,4,0,15,0,0
33.0,133.0,5,8,-0.4,0.2,4,0,3,0,0
46.0,105.0,10,5,1.8,0.6,4,0,3,-1,2
3.0,30.0,10,7,1.2,0.8,4,0,-9,2,1
142.0,155.0,7,4,-0.2,-1.0,1,0,11,2,1
128.0,135.0,0,4,-1.2,-0.6,4,1,5,4,1
83.0,32.0,8,5,-0.6,0.6,4,0,0,0,0
176.0,165.0,1,9,-2.8,1.4,2,0,3,0,0
143.0,81.0,5,6,-0.4,0.4,1,0,0,0,0
117.0,176.0,6,1,0.2,-2.6,4,0,-1,2,1
158.0,149.0,8,6,0.2,-0.4,1,0,3,0,0
15.0,62.0,8,6,-0.8,-1.2,1,1,3,1,1
58.0,103.0,6,10,0.2,1.2,1,0,-1,4,1
70.0,201.0,3,0,-1.0,-4.8,4,0,0,3,1
110.0,126.0,7,10,-0.6,1.2,1,0,3,0,0
17.0,112.0,9,6,0.4,0.2,4,0,11,1,1
138.0,122.0,4,9,-1.2,1.0,2,0,1,-2,2
85.0,114.0,9,8,0.4,0.2,4,0,-1,1,1
52.0,66.0,11,6,1.2,-0.2,4,0,5,3,1
28.0,44.0,4,7,-0.8,0.2,4,0,0,3,1
67.0,12.0,5,10,-0.2,0.6,4,0,0,0,0
62.0,43.0,9,6,0.4,0.2,1,0,3,0,0
49.0,78.0,12,9,0.6,1.2,4,0,5,2,1
60.0,4.0,2,12,-1.6,2.8,4,0,1,-2,2
173.0,176.0,9,1,0.6,-2.8,2,0,13,1,1
183.0,176.0,0,1,-5.0,-2.8,2,1,12,-1,2
167.0,186.0,9,0,0.4,-3.2,2,0,1,1,1
196.0,202.0,3,7,-1.0,0.6,1,1,7,1,1
194.0,175.0,0,4,-2.8,-1.6,1,1,5,-1,2
156.0,179.0,5,10,0.2,1.4,1,0,15,0,0
186.0,186.0,0,8,-2.0,0.2,1,1,6,0,0
110.0,94.0,10,4,1.8,-0.4,1,0,15,1,1
140.0,182.0,10,4,0.6,-0.4,1,0,11,1,1
104.0,113.0,3,3,-0.6,-0.2,1,0,7,0,0
175.0,196.0,7,6,-0.6,-0.2,1,1,0,-3,2
202.0,194.0,7,0,0.8,-2.6,1,1,3,2,1
172.0,193.0,5,0,-2.8,-1.4,4,1,-1,3,1
72.0,94.0,8,4,0.2,-0.4,1,0,11,-1,2
136.0,179.0,8,8,0.8,0.6,1,0,5,1,1
42.0,77.0,12,8,1.0,-0.2,1,0,3,-1,2
202.0,175.0,10,7,1.4,-0.4,1,1,2,-3,2
20.0,4.0,7,9,0.6,1.8,1,0,-1,0,0
194.0,196.0,0,8,-2.0,0.4,1,1,0,0,0
96.0,171.0,7,1,0.0,-1.6,1,1,6,2,1
140.0,114.0,9,9,1.2,-0.4,1,0,-4,3,1
70.0,123.0,6,8,-0.4,0.6,1,0,-3,2,1
3.0,1.0,12,6,2.0,0.0,4,0,-1,3,1
5.0,6.0,7,7,0.0,0.0,4,0,-9,0,0
149.0,120.0,6,8,0.0,2.2,1,0,-2,0,0
37.0,23.0,6,8,-0.8,0.6,4,0,15,-3,2
91.0,53.0,12,4,1.0,-0.8,1,0,-2,1,1
9.0,19.0,10,7,1.8,0.6,4,0,5,1,1
48.0,104.0,15,4,1.2,-0.2,1,0,9,1,1
68.0,80.0,1,1,-2.0,-2.8,4,0,9,5,1
125.0,56.0,3,8,-1.2,1.0,4,0,0,1,1
40.0,81.0,5,3,-0.4,-0.6,4,0,7,1,1
50.0,90.0,9,6,1.6,-0.8,4,0,0,3,1
12.0,57.0,8,4,0.4,-0.6,4,0,-3,3,1
7.0,39.0,10,7,1.0,0.4,4,0,3,1,1
86.0,63.0,13,3,1.0,-1.6,4,0,3,-1,2
51.0,129.0,7,8,0.2,-0.4,1,0,-1,4,1
76.0,38.0,10,13,0.4,1.8,4,1,6,-1,2
178.0,52.0,1,6,-1.8,0.0,4,0,-2,-1,2
36.0,88.0,4,9,0.0,0.4,4,0,6,4,1
34.0,15.0,6,9,0.8,0.4,4,0,-3,-3,2
201.0,2.0,0,12,-4.0,1.6,4,0,0,-8,2
26.0,98.0,4,6,-0.4,0.2,4,0,0,4,1
93.0,143.0,13,3,1.8,-0.8,1,1,0,0,0
65.0,18.0,4,13,-0.6,1.0,4,0,7,-2,2
47.0,79.0,7,3,-0.2,-1.4,4,0,0,-3,2
30.0,33.0,5,10,-0.2,1.2,4,0,2,-1,2
59.0,94.0,10,4,0.6,-0.4,4,0,9,0,0
16.0,21.0,10,10,1.4,0.2,4,0,2,2,1
122.0,173.0,4,0,-1.0,-2.2,4,0,3,0,0
85.0,95.0,7,7,0.2,-0.6,1,0,6,1,1
183.0,13.0,0,8,-4.0,0.4,4,0,0,-4,2
58.0,110.0,12,4,1.4,-0.6,4,0,7,0,0
186.0,175.0,9,9,0.8,0.2,1,1,-1,0,0
116.0,166.0,10,7,1.2,0.4,4,0,3,2,1
60.0,35.0,12,11,0.8,2.8,4,0,-1,2,1
25.0,164.0,6,1,0.0,-3.0,4,0,0,2,1
72.0,55.0,5,4,-0.2,-0.6,4,0,6,1,1
29.0,101.0,5,1,0.0,-1.2,4,0,0,1,1
11.0,43.0,8,8,0.8,0.2,4,0,0,0,0
4.0,119.0,10,4,2.2,-2.0,4,0,6,7,1
89.0,77.0,3,8,-2.8,-0.2,4,0,9,1,1
139.0,205.0,0,0,-1.8,-5.0,4,0,0,2,1
46.0,45.0,10,6,0.6,0.2,4,0,7,2,1
42.0,28.0,12,10,1.0,0.8,4,0,3,0,0
22.0,203.0,5,1,-0.6,-2.0,4,0,0,4,1
75.0,147.0,0,6,-2.0,-0.6,2,0,3,1,1
130.0,20.0,1,5,-1.2,0.2,4,0,0,-2,2
8.0,116.0,12,7,2.6,-0.2,4,0,0,3,1
171.0,167.0,1,9,-1.4,0.4,1,0,9,1,1
193.0,172.0,0,8,-1.8,-0.2,4,0,3,1,1
14.0,74.0,11,7,0.8,-1.2,4,0,0,2,1
140.0,145.0,9,4,0.8,-1.4,1,0,6,1,1
110.0,144.0,10,3,1.6,-0.6,1,0,-1,3,1
156.0,129.0,6,5,0.4,-1.4,1,0,0,-3,2
164.0,159.0,6,9,-0.4,1.8,1,0,0,1,1
15.0,52.0,11,8,1.0,0.2,1,0,11,0,0
1.0,5.0,5,8,-0.6,0.4,4,0,-3,3,1
30.0,26.0,4,6,-0.4,0.4,1,0,-1,0,0
80.0,37.0,1,6,-3.2,-1.2,4,0,5,1,1
6.0,9.0,7,10,0.0,1.4,4,0,9,2,1
84.0,91.0,6,12,0.0,1.0,4,0,5,0,0
40.0,50.0,8,9,0.2,1.4,1,0,-5,0,0
19.0,68.0,4,4,-0.4,-0.4,4,0,5,3,1
12.0,10.0,10,10,1.0,2.0,1,0,9,0,0
110.0,143.0,5,4,-0.4,-0.4,1,1,0,0,0
86.0,65.0,10,4,0.4,-0.8,4,0,1,2,1
13.0,2.0,8,15,0.8,3.6,1,0,-1,0,0
51.0,54.0,10,13,1.2,1.8,4,0,3,1,1
104.0,149.0,4,7,-0.2,0.4,1,0,1,0,0
85.0,104.0,9,10,0.4,1.0,1,0,0,1,1
178.0,21.0,1,7,-1.8,-0.4,1,0,7,-2,2
60.0,93.0,9,11,1.2,1.6,1,0,-5,1,1
95.0,62.0,6,9,-0.8,0.4,1,0,3,0,0
186.0,196.0,7,9,0.6,0.8,1,1,7,1,1
166.0,116.0,6,10,0.0,0.6,4,0,3,0,0
36.0,16.0,7,10,1.0,1.6,1,0,0,-3,2
63.0,17.0,6,10,-0.4,-0.6,4,0,9,0,0
23.0,3.0,10,15,1.2,2.8,4,0,7,-2,2
53.0,34.0,4,5,-0.8,0.2,1,0,3,1,1
146.0,40.0,3,8,-1.4,0.4,4,0,-3,0,0
38.0,115.0,13,5,1.8,-0.6,1,0,3,0,0
29.0,43.0,8,8,0.6,0.2,1,0,0,2,1
70.0,113.0,9,4,0.2,0.0,4,0,-1,2,1
124.0,171.0,0,4,-2.0,-1.0,1,0,7,0,0
146.0,179.0,1,8,-1.8,0.6,1,1,5,2,1
156.0,136.0,5,11,-0.2,1.2,1,0,5,-1,2
164.0,167.0,6,9,-0.4,0.6,1,1,13,1,1
82.0,119.0,9,4,-0.4,-2.0,1,0,0,-1,2
124.0,179.0,1,5,-1.2,0.0,1,0,13,0,0
146.0,171.0,4,5,-1.2,-0.6,1,1,7,1,1
156.0,167.0,4,9,-0.4,0.8,1,0,9,2,1
164.0,136.0,8,11,-0.2,1.0,1,1,-3,-1,2
117.0,129.0,2,7,-0.8,-0.6,1,0,13,-1,2
162.0,179.0,4,3,-0.8,-0.6,1,1,1,-1,2
166.0,156.0,7,8,0.2,0.2,1,0,9,1,1
129.0,168.0,13,6,1.2,-0.4,1,1,0,1,1
179.0,129.0,5,13,-0.4,0.8,1,0,5,1,1
166.0,129.0,7,10,-0.2,0.0,1,0,7,-2,2
129.0,179.0,12,7,0.6,-0.2,1,0,7,0,0
129.0,166.0,13,6,1.2,-0.6,1,0,7,4,1
179.0,129.0,8,15,0.0,2.0,1,0,7,1,1
129.0,179.0,12,11,1.4,0.6,1,0,5,2,1
124.0,78.0,9,4,0.8,-0.4,1,0,0,1,1
124.0,78.0,9,4,0.8,-0.2,1,0,3,-2,2
78.0,150.0,6,3,0.2,-1.0,2,0,12,-1,2
35.0,72.0,13,7,1.8,0.0,1,0,-3,2,1
150.0,73.0,6,3,-0.6,-2.0,2,1,-1,-2,2
38.0,108.0,8,5,1.2,-0.6,1,0,6,2,1
50.0,60.0,8,10,0.2,1.2,1,1,1,1,1
36.0,35.0,10,13,0.8,1.6,1,0,-7,1,1
85.0,33.0,7,15,0.0,1.8,1,1,4,-1,2
78.0,73.0,3,6,-0.8,-1.4,2,0,-1,-1,2
57.0,94.0,9,1,1.0,-1.0,1,1,1,-1,2
38.0,108.0,10,2,1.6,-1.4,1,0,9,6,1
65.0,102.0,11,10,0.8,1.6,1,0,9,0,0
82.0,21.0,4,10,-0.4,0.6,1,0,0,-2,2
4.0,14.0,10,13,0.6,2.4,1,1,0,0,0
70.0,33.0,3,15,-0.8,1.6,1,0,4,-2,2
75.0,111.0,10,9,0.6,0.8,1,1,9,1,1
53.0,62.0,10,9,0.4,0.6,1,1,-5,0,0
172.0,48.0,3,10,-0.8,0.8,1,1,0,-5,2
81.0,14.0,1,13,-1.2,2.4,1,0,0,0,0
108.0,68.0,6,9,0.0,0.0,1,0,0,0,0
39.0,103.0,10,10,2.4,1.6,1,1,-3,0,0
163.0,17.0,7,15,0.0,1.4,1,1,12,-3,2
138.0,75.0,0,10,-2.4,0.6,1,1,3,-1,2
21.0,4.0,12,8,1.0,0.0,1,1,2,-1,2
36.0,33.0,10,15,0.8,1.8,1,1,9,-2,2
138.0,163.0,0,4,-2.2,-0.8,1,1,-3,2,1
54.0,73.0,3,4,-0.6,-0.6,1,1,11,1,1
64.0,35.0,7,10,0.8,0.6,1,1,3,0,0
85.0,164.0,10,1,0.8,-2.0,1,0,0,0,0
62.0,68.0,7,10,0.2,0.4,1,1,0,1,1
108.0,53.0,4,8,-0.2,0.2,1,0,5,0,0
39.0,36.0,8,7,1.2,0.0,1,1,7,-1,2
33.0,103.0,15,8,1.8,0.6,1,1,3,2,1
57.0,90.0,8,10,0.8,1.4,1,1,-3,2,1
111.0,163.0,6,1,-0.4,-1.8,1,1,5,2,1
35.0,73.0,10,4,0.6,-0.6,1,1,15,1,1
54.0,64.0,5,8,-0.4,1.0,1,1,7,1,1
163.0,75.0,1,12,-1.6,0.8,1,1,3,-1,2
186.0,120.0,7,9,1.2,0.4,1,0,-6,-2,2
138.0,111.0,3,6,-1.4,-0.2,1,1,7,1,1
108.0,62.0,5,7,0.0,0.2,1,0,-1,0,0
68.0,53.0,7,9,0.0,0.4,1,1,0,-2,2
58.0,17.0,7,15,0.0,1.8,1,0,5,1,1
33.0,39.0,15,7,1.8,1.0,1,1,3,0,0
61.0,121.0,15,5,1.2,-0.2,1,1,0,0,0
103.0,36.0,8,7,0.4,0.0,1,1,-1,-2,2
35.0,54.0,13,8,1.0,0.0,1,1,9,1,1
107.0,121.0,4,3,-0.2,-0.4,1,1,3,1,1
73.0,64.0,3,5,-0.8,0.2,1,1,0,0,0
2.0,6.0,15,5,2.6,-0.6,1,0,7,1,1
53.0,36.0,9,9,0.6,0.4,1,1,3,2,1
33.0,62.0,13,7,1.4,0.2,1,1,7,0,0
35.0,57.0,13,10,1.0,1.2,1,1,5,1,1
53.0,35.0,11,13,1.0,0.8,1,1,1,0,0
62.0,54.0,7,7,0.2,-0.2,1,1,-7,2,1
53.0,54.0,9,6,0.8,-0.6,1,1,1,1,1
35.0,62.0,11,9,0.6,0.6,1,1,5,-1,2
18.0,21.0,11,9,0.8,0.6,1,1,2,1,1
22.0,65.0,7,12,0.8,0.8,1,0,1,2,1
85.0,89.0,11,8,1.0,-0.4,1,0,1,-1,2
83.0,154.0,3,9,-0.6,-0.2,1,0,1,2,1
139.0,205.0,3,0,-1.0,-3.6,1,0,-3,7,1
139.0,205.0,6,0,0.6,-4.2,1,0,3,1,1
65.0,118.0,12,6,0.6,-0.2,1,0,9,2,1
203.0,162.0,0,2,-5.2,-1.8,1,0,-3,-2,2
167.0,172.0,10,6,0.2,-0.8,1,0,11,-2,2
173.0,132.0,0,12,-2.0,2.2,1,0,3,-1,2
74.0,112.0,12,6,1.6,-0.4,1,0,0,0,0
114.0,94.0,3,5,-1.2,-1.4,1,0,3,2,1
42.0,107.0,6,6,-0.4,-0.4,1,0,-3,3,1
205.0,167.0,0,1,-4.2,-2.2,2,0,3,2,1
3.0,14.0,13,11,3.2,1.2,1,0,-9,1,1
124.0,161.0,2,7,-0.8,0.0,1,0,3,0,0
67.0,117.0,4,9,-1.0,0.6,1,0,3,0,0
148.0,134.0,9,6,0.0,1.0,1,1,0,-1,2
156.0,163.0,4,4,-1.4,-0.6,1,1,6,1,1
1.0,4.0,5,11,-0.2,0.8,4,0,-3,1,1
127.0,133.0,8,9,0.4,0.8,1,0,2,0,0
7.0,97.0,5,4,-0.6,-2.4,4,0,-1,1,1
122.0,55.0,4,9,0.0,0.6,4,1,9,0,0
115.0,142.0,6,12,0.0,0.8,1,0,-3,4,1
88.0,74.0,11,4,0.6,-0.6,1,0,7,0,0
41.0,28.0,15,11,1.4,1.2,1,1,-1,0,0
170.0,149.0,8,8,1.6,1.2,4,0,0,-2,2
43.0,22.0,3,10,-1.6,1.4,4,0,5,1,1
95.0,63.0,7,13,0.2,1.0,4,1,0,1,1
127.0,57.0,12,10,1.6,1.6,4,0,13,-3,2
68.0,51.0,9,13,0.4,1.6,4,0,-5,-2,2
9.0,2.0,10,15,1.2,2.6,4,0,3,-3,2
59.0,18.0,4,7,-0.6,0.2,4,0,5,0,0
34.0,162.0,5,5,-0.2,-0.6,4,0,6,2,1
142.0,146.0,2,3,-0.6,-1.0,2,0,0,2,1
16.0,31.0,11,11,1.2,1.2,4,0,5,1,1
126.0,52.0,3,7,-0.4,-0.2,4,0,0,-2,2
70.0,87.0,8,5,0.0,0.0,1,1,-5,0,0
24.0,12.0,13,6,1.6,0.4,4,0,3,0,0
15.0,54.0,8,7,0.8,-0.4,4,0,3,2,1
164.0,23.0,1,6,-2.75,0.0,4,1,0,-1,2
92.0,101.0,4,7,-0.4,0.0,1,1,9,0,0
106.0,66.0,2,9,-2.4,0.0,1,0,7,1,1
17.0,19.0,11,12,0.6,1.4,4,0,11,2,1
49.0,36.0,9,11,1.0,1.0,1,0,9,2,1
10.0,56.0,11,6,2.4,-0.4,4,0,2,3,1
83.0,53.0,6,7,0.2,-0.2,4,0,7,1,1
37.0,32.0,6,11,-0.4,0.8,1,0,3,-1,2
26.0,99.0,6,4,0.0,-0.4,4,0,-5,2,1
200.0,82.0,0,7,-2.8,-1.0,4,0,0,0,0
5.0,46.0,13,10,4.0,0.8,4,0,5,0,0
29.0,205.0,10,0,0.8,-4.0,4,0,0,5,1
71.0,21.0,6,8,-1.6,0.8,4,0,1,2,1
114.0,119.0,6,6,-0.6,-1.8,4,0,3,0,0
181.0,112.0,4,8,-0.6,0.4,4,0,-3,-2,2
135.0,6.0,1,13,-1.2,1.4,4,0,0,-2,2
105.0,147.0,4,2,-1.0,-1.4,1,0,-1,2,1
8.0,27.0,12,7,2.8,0.2,4,0,-1,3,1
62.0,80.0,7,4,0.2,-0.6,1,0,0,2,1
45.0,72.0,7,5,0.4,-0.6,4,0,-3,4,1
11.0,111.0,13,6,1.2,-0.8,4,0,5,1,1
157.0,116.0,2,2,-1.2,-0.6,1,0,-1,2,1
85.0,94.0,3,2,-1.8,-2.0,4,0,-1,2,1
89.0,3.0,10,13,-0.2,2.8,4,0,0,-3,2
14.0,107.0,8,5,0.8,-1.0,4,0,0,2,1
182.0,25.0,0,7,-2.2,1.0,4,0,5,-2,2
64.0,12.0,7,11,0.8,1.0,4,0,0,-1,2
35.0,81.0,7,3,0.6,-0.6,4,0,-12,2,1
39.0,48.0,5,7,0.2,0.4,4,0,-1,0,0
203.0,42.0,0,8,-3.6,0.2,4,0,0,-6,2
67.0,58.0,5,9,-0.4,0.4,4,0,-3,1,1
109.0,90.0,5,5,-0.2,-0.2,1,0,15,0,0
108.0,179.0,8,2,0.2,-1.4,1,1,0,-1,2
106.0,78.0,4,3,-2.2,-0.8,1,0,0,1,1
26.0,162.0,8,5,0.4,-0.4,1,0,5,2,1
156.0,136.0,7,10,-0.2,0.4,2,1,0,0,0
54.0,29.0,4,10,-1.0,1.6,1,0,4,-1,2
55.0,68.0,7,9,0.2,0.2,4,0,-2,2,1
34.0,99.0,5,3,0.0,-0.8,1,0,6,0,0
127.0,163.0,6,4,0.0,-0.4,2,0,9,0,0
97.0,1.0,4,7,-2.0,0.0,4,0,13,2,1
2.0,43.0,15,6,2.2,-0.6,4,0,5,3,1
172.0,132.0,9,15,-0.2,2.6,2,0,9,-1,2
32.0,70.0,11,8,0.8,0.0,1,1,3,-1,2
4.0,59.0,8,4,0.4,-0.6,4,0,-5,2,1
22.0,7.0,7,5,0.6,-0.6,4,0,15,-2,2
20.0,101.0,10,5,0.4,-0.2,1,0,12,3,1
119.0,16.0,7,11,-0.8,1.2,1,0,1,3,1
6.0,10.0,13,11,1.4,2.6,1,0,-1,-2,2
126.0,111.0,3,3,-0.6,-1.4,1,0,-3,5,1
65.0,19.0,12,9,0.6,0.6,4,0,11,0,0
24.0,23.0,11,9,0.8,0.6,1,0,-2,-1,2
51.0,127.0,13,9,1.6,0.8,4,0,-3,4,1
115.0,173.0,8,0,0.8,-2.0,2,0,0,7,1
155.0,142.0,7,12,0.4,0.6,2,0,0,2,1
140.0,134.0,7,9,1.0,1.6,2,0,-2,-3,2
146.0,142.0,3,5,-1.0,0.0,2,0,3,0,0
49.0,37.0,9,6,0.6,-0.4,1,0,1,1,1
105.0,141.0,7,7,0.0,-0.8,1,0,-3,1,1
21.0,15.0,7,11,0.4,1.6,1,0,3,-1,2
112.0,181.0,8,4,0.6,-0.8,4,0,-3,2,1
122.0,177.0,5,4,-1.0,-1.2,2,0,0,14,1
18.0,9.0,5,7,0.0,-0.2,4,0,-1,1,1
124.0,170.0,3,9,-0.6,0.8,2,0,6,3,1
8.0,45.0,12,10,3.2,1.4,1,0,1,-1,2
60.0,5.0,7,11,0.0,3.4,1,0,2,0,0
57.0,122.0,10,5,2.0,0.2,4,0,-9,1,1
62.0,147.0,9,2,0.6,-1.2,1,0,9,0,0
167.0,205.0,0,3,-2.6,-2.8,2,0,6,6,1
157.0,139.0,4,9,-0.8,1.2,1,0,1,1,1
83.0,17.0,9,13,0.6,1.0,4,0,11,-1,2
63.0,84.0,10,8,0.6,0.2,4,0,-3,1,1
148.0,133.0,6,9,-0.4,0.8,2,1,0,1,1
149.0,170.0,8,7,0.8,1.2,4,0,-3,-1,2
35.0,83.0,10,9,0.6,0.2,1,0,13,0,0
30.0,91.0,9,7,0.8,-1.2,1,0,-1,2,1
19.0,90.0,10,2,0.8,-0.8,1,0,9,1,1
83.0,35.0,7,8,0.0,0.2,1,0,7,0,0
181.0,180.0,4,3,-0.8,-1.4,1,0,-1,0,0
45.0,83.0,6,5,-0.4,-0.6,1,0,15,0,0
107.0,68.0,7,10,0.0,0.4,1,1,1,0,0
181.0,180.0,2,4,-1.0,-1.2,1,0,-3,1,1
16.0,18.0,13,8,1.0,0.2,1,1,-3,-1,2
12.0,204.0,11,0,1.4,-4.6,1,0,3,8,1
53.0,32.0,9,4,0.6,-0.4,1,0,-6,-1,2
120.0,109.0,5,10,0.2,2.2,1,0,5,1,1
16.0,26.0,10,10,0.6,0.6,1,1,4,2,1
40.0,106.0,13,2,1.2,-1.2,1,1,-3,3,1
9.0,78.0,15,4,1.4,-1.4,1,0,0,1,1
4.0,41.0,10,6,0.8,-0.2,1,0,0,3,1
6.0,36.0,12,6,1.0,-1.0,1,0,5,5,1
100.0,73.0,3,7,-0.8,-0.6,1,0,0,-1,2
28.0,95.0,9,10,1.0,1.0,1,0,0,1,1
118.0,77.0,8,9,2.6,0.4,1,0,1,0,0
125.0,71.0,8,2,-0.8,-0.8,1,0,7,0,0
8.0,91.0,12,7,3.4,0.0,1,0,-2,4,1
86.0,99.0,5,5,0.0,-0.2,1,0,-1,0,0
26.0,16.0,7,4,0.0,-1.0,1,0,-3,2,1
140.0,104.0,4,6,-1.4,-1.6,1,1,0,1,1
145.0,66.0,1,3,-1.2,-1.2,1,0,3,1,1
112.0,144.0,1,6,-1.8,0.2,1,1,1,2,1
7.0,44.0,9,11,2.6,2.0,1,0,-1,1,1
20.0,92.0,10,2,0.8,-0.6,1,0,15,1,1
33.0,63.0,7,7,0.4,0.0,1,0,-5,-3,2
27.0,71.0,9,3,0.8,-0.4,1,0,4,0,0
158.0,156.0,5,7,-0.4,0.8,1,1,9,1,1
